Inicio, Continuar,  Num_Muestras, Ampliacion_Array, Recepcion, Convolucion, Historial, Devolucion
523498354333704, 523498354418629, 523498354440036, 523498354441777, 523498354484554, 523498355533117, 523498355534451, 523498355569876
523498355571839, 523498355650449, 523498355670357, 523498355671857, 523498355714430, 523498356782326, 523498356783845, 523498356824604
523498356827104, 523498356911881, 523498356932917, 523498356934399, 523498356976287, 523498358024702, 523498358025962, 523498358060720
523498358062924, 523498358141720, 523498358162256, 523498358163868, 523498358203830, 523498359252319, 523498359253597, 523498359287504
523498359289319, 523498359372318, 523498359393521, 523498359395114, 523498359435206, 523498360502010, 523498360503732, 523498360549750
523498360553306, 523498360639453, 523498360663379, 523498360665027, 523498360707711, 523498361756663, 523498361758108, 523498361794885
523498361797330, 523498361879903, 523498361900810, 523498361902329, 523498361943810, 523498362992651, 523498362993947, 523498363027243
523498363029076, 523498363109094, 523498363129816, 523498363131297, 523498363172556, 523498364242193, 523498364244026, 523498364286822
523498364288804, 523498364379469, 523498364403062, 523498364404599, 523498364449709, 523498365498624, 523498365499847, 523498365534994
523498365537105, 523498365616382, 523498365637438, 523498365639104, 523498365678345, 523498366727445, 523498366728686, 523498366762907
523498366764833, 523498366843610, 523498366864462, 523498366865962, 523498366907128, 523498367955747, 523498367957025, 523498367988024
523498367990098, 523498368105190, 523498368130245, 523498368131708, 523498368175541, 523498369224474, 523498369225863, 523498369262400
523498369264585, 523498369349269, 523498369368565, 523498369370195, 523498369413917, 523498370462239, 523498370463517, 523498370497461
523498370499480, 523498370578886, 523498370599330, 523498370600867, 523498370642700, 523498371691060, 523498371692319, 523498371725856
523498371727633, 523498371807929, 523498371828318, 523498371830077, 523498371870687, 523498372937121, 523498372938602, 523498372986028
523498372989657, 523498373081304, 523498373104156, 523498373105897, 523498373147933, 523498374196719, 523498374197997, 523498374234829
523498374237459, 523498374317606, 523498374339495, 523498374341328, 523498374385143, 523498375434002, 523498375435428, 523498375471520
523498375473668, 523498375555612, 523498375576945, 523498375578575, 523498375620019, 523498376699285, 523498376701359, 523498376742211
523498376744563, 523498376831321, 523498376852858, 523498376854432, 523498376898505, 523498377946420, 523498377947661, 523498377982846
523498377984901, 523498378065104, 523498378085789, 523498378087511, 523498378129511, 523498379178296, 523498379179907, 523498379215203
523498379217148, 523498379299203, 523498379320517, 523498379398553, 523498379448238, 523498380518542, 523498380520468, 523498380569060
523498380571041, 523498380665855, 523498380685447, 523498380687244, 523498380732391, 523498381781288, 523498381782565, 523498381818973
523498381820880, 523498381903009, 523498381924138, 523498381925842, 523498381966119, 523498383014923, 523498383016330, 523498383050015
523498383052145, 523498383128144, 523498383148551, 523498383150292, 523498383190347, 523498384255614, 523498384257799, 523498384320706
523498384323261, 523498384423242, 523498384447445, 523498384449982, 523498384501130, 523498385548952, 523498385550248, 523498385589729
523498385591618, 523498385671617, 523498385692043, 523498385694099, 523498385738913, 523498386787643, 523498386788791, 523498386823550
523498386825328, 523498386905901, 523498386927215, 523498386928919, 523498386968437, 523498388036926, 523498388038426, 523498388081703
523498388084759, 523498388171258, 523498388192332, 523498388194054, 523498388238980, 523498389287858, 523498389289154, 523498389324061
523498389326005, 523498389403523, 523498389424430, 523498389426134, 523498389469837, 523498390519271, 523498390520511, 523498390554381
523498390556455, 523498390635084, 523498390654751, 523498390656510, 523498390696769, 523498391744813, 523498391746147, 523498391778443
523498391780239, 523498391859683, 523498391880627, 523498391882238, 523498391923034, 523498392988486, 523498392989930, 523498393030152
523498393032930, 523498393117614, 523498393138465, 523498393139891, 523498393180335, 523498394229417, 523498394230713, 523498394263713
523498394265991, 523498394346434, 523498394367712, 523498394369360, 523498394411508, 523498395459719, 523498395461163, 523498395494256
523498395496145, 523498395576551, 523498395597551, 523498395599181, 523498395637958, 523498396717095, 523498396719132, 523498396772539
523498396776650, 523498396869630, 523498396893611, 523498396895241, 523498396942204, 523498397990896, 523498397992304, 523498398029100
523498398031674, 523498398113858, 523498398133728, 523498398135395, 523498398177691, 523498399226791, 523498399228087, 523498399262087
523498399264235, 523498399342567, 523498399364104, 523498399365752, 523498399407419, 523498400474204, 523498400476019, 523498400525962
523498400528944, 523498400623554, 523498400646443, 523498400647961, 523498400693461, 523498401742857, 523498401744227, 523498401780449
523498401782634, 523498401866541, 523498401887670, 523498401889393, 523498401932707, 523498402981474, 523498402983011, 523498403028029
523498403030529, 523498403240027, 523498403265249, 523498403267082, 523498403320507, 523498404389570, 523498404391070, 523498404442866
523498404445329, 523498404535347, 523498404559939, 523498404561439, 523498404607698, 523498405656576, 523498405658038, 523498405695186
523498405697445, 523498405782056, 523498405805296, 523498405806741, 523498405846129, 523498406887303, 523498406888618, 523498406921710
523498406923377, 523498407005802, 523498407027728, 523498407029246, 523498407068283, 523498408138994, 523498408140883, 523498408183327
523498408185808, 523498408270770, 523498408294881, 523498408296548, 523498408338325, 523498409387351, 523498409388740, 523498409424703
523498409426573, 523498409507980, 523498409530702, 523498409532276, 523498409577683, 523498410626746, 523498410628801, 523498410690060
523498410694560, 523498410794670, 523498410814411, 523498410816244, 523498410870206, 523498411919121, 523498411920399, 523498411958621
523498411960788, 523498412074879, 523498412099379, 523498412101027, 523498412148100, 523498413196793, 523498413198219, 523498413238052
523498413240108, 523498413325866, 523498413347440, 523498413349032, 523498413392106, 523498414440299, 523498414441688, 523498414476502
523498414478483, 523498414557612, 523498414578723, 523498414580260, 523498414623130, 523498415672101, 523498415673323, 523498415707804
523498415709878, 523498415788785, 523498415809821, 523498415811433, 523498415851062, 523498416918310, 523498416920014, 523498416967198
523498416969994, 523498417057790, 523498417081216, 523498417082956, 523498417125493, 523498418174593, 523498418249740, 523498418302351
523498418304369, 523498418397517, 523498418419961, 523498418421702, 523498418463886, 523498419513005, 523498419514412, 523498419552023
523498419553875, 523498419634781, 523498419661633, 523498419663726, 523498419716058, 523498420789140, 523498420791158, 523498420859491
523498420864417, 523498420978064, 523498421000934, 523498421002804, 523498421055619, 523498422104515, 523498422105830, 523498422147403
523498422149811, 523498422236440, 523498422257384, 523498422258995, 523498422301402, 523498423350483, 523498423352058, 523498423386316
523498423388390, 523498423466704, 523498423487241, 523498423488852, 523498423528667, 523498424595026, 523498424596822, 523498424635452
523498424637563, 523498424719136, 523498424740950, 523498424742636, 523498424788191, 523498425836698, 523498425838013, 523498425875309
523498425877364, 523498425958382, 523498425978623, 523498425980234, 523498426020844, 523498427070056, 523498427071426, 523498427103611
523498427105463, 523498427183295, 523498427206277, 523498427207906, 523498427248961, 523498428314228, 523498428316358, 523498428359876
523498428362339, 523498428446134, 523498428467837, 523498428469411, 523498428510726, 523498429560141, 523498429561419, 523498429596122
523498429598548, 523498429676640, 523498429698232, 523498429700176, 523498429745732, 523498430794184, 523498430795480, 523498430830109
523498430832183, 523498430913201, 523498430932330, 523498430933978, 523498430974293, 523498432039578, 523498432041745, 523498432088355
523498432091929, 523498432184317, 523498432207243, 523498432208947, 523498432249761, 523498433299398, 523498433300639, 523498433337861
523498433340509, 523498433420712, 523498433441545, 523498433443026, 523498433487581, 523498434536311, 523498434537533, 523498434572329
523498434574700, 523498434655143, 523498434675310, 523498434676847, 523498434722698, 523498435771743, 523498435772872, 523498435806187
523498435808224, 523498435888334, 523498435908649, 523498435910167, 523498435952611, 523498437020656, 523498437022341, 523498437061007
523498437063266, 523498437146321, 523498437170506, 523498437172265, 523498437213820, 523498438262457, 523498438263735, 523498438297772
523498438299679, 523498438379919, 523498438400586, 523498438402160, 523498438441178, 523498439490778, 523498439492037, 523498439525259
523498439527166, 523498439606684, 523498439627091, 523498439628591, 523498439670165, 523498440735265, 523498440736802, 523498440777635
523498440780005, 523498440861504, 523498440882504, 523498440884134, 523498440923856, 523498441970122, 523498441971419, 523498442006696
523498442008974, 523498442090584, 523498442112269, 523498442113917, 523498442152713, 523498443201554, 523498443202924, 523498443235628
523498443237424, 523498443315238, 523498443336627, 523498443338256, 523498443376886, 523498444438930, 523498444440708, 523498444478596
523498444480855, 523498444560318, 523498444583225, 523498444584910, 523498444627132, 523498445676121, 523498445677362, 523498445711250
523498445713417, 523498445793471, 523498445812619, 523498445814119, 523498445853730, 523498446902571, 523498446903978, 523498446937200
523498446939459, 523498447018607, 523498447039088, 523498447040551, 523498447080754, 523498448145595, 523498448147391, 523498448192428
523498448196113, 523498448295538, 523498448317575, 523498448319241, 523498448370019, 523498449418341, 523498449419748, 523498449460470
523498449462692, 523498449549506, 523498449571228, 523498449572839, 523498449619265, 523498450668513, 523498450669902, 523498450708494
523498450710865, 523498450795678, 523498450816678, 523498450818160, 523498450858530, 523498451908334, 523498451909722, 523498451943815
523498451946037, 523498452047147, 523498452075573, 523498452077239, 523498452123739, 523498453173265, 523498453174635, 523498453214542
523498453217320, 523498453308356, 523498453329115, 523498453331041, 523498453373059, 523498454421715, 523498454422974, 523498454461733
523498454463511, 523498454549287, 523498454570972, 523498454572676, 523498454615546, 523498455664591, 523498455665979, 523498455702516
