Inicio, Continuar,  Num_Muestras, Ampliacion_Array, Recepcion, Convolucion, Historial, Devolucion
530246430655951, 530246430879319, 530246430950596, 530246430955355, 530246431067465, 530246460348091, 530246460361109, 530246460577273
530246460586180, 530246460869955, 530246460937547, 530246460942473, 530246461063897, 530246490295838, 530246490303079, 530246490415818
530246490423114, 530246490634834, 530246490705315, 530246490710296, 530246490815443, 530246520046162, 530246520054717, 530246520198567
530246520207271, 530246520452046, 530246520522379, 530246520527138, 530246520639303, 530246549867170, 530246549874911, 530246549984095
530246549991131, 530246550211110, 530246550282202, 530246550286998, 530246550397664, 530246579654382, 530246579665030, 530246579839362
530246579850695, 530246580165524, 530246580239487, 530246580244709, 530246580363152, 530246609590148, 530246609597667, 530246609718999
530246609727702, 530246609955589, 530246610023791, 530246610028514, 530246610140697, 530246639429712, 530246639440230, 530246639596136
530246639603395, 530246639851688, 530246639917132, 530246639922021, 530246640062075, 530246670794832, 530246670801647, 530246670914145
530246670922478, 530246671148254, 530246671214771, 530246671219975, 530246671331085, 530246701374424, 530246701383627, 530246701596532
530246701604532, 530246701878066, 530246701945102, 530246701949880, 530246702079286, 530246717861104, 530246717865178, 530246717925381
530246717930918, 530246718041398, 530246718066639, 530246718068842, 530246718115379, 530246727844248, 530246727846693, 530246727886452
530246727889840, 530246727975747, 530246727999247, 530246728009598, 530246728053672, 530246737774578, 530246737777041, 530246737814615
530246737818189, 530246737905762, 530246737926891, 530246737928651, 530246737968002, 530246747693520, 530246747695871, 530246747735871
530246747738741, 530246747817685, 530246747838536, 530246747840407, 530246747881573, 530246757613905, 530246757616405, 530246757660682
530246757665238, 530246757753811, 530246757774922, 530246757776607, 530246757816236, 530246767542124, 530246767544476, 530246767580068
530246767582883, 530246767668882, 530246767687900, 530246767689474, 530246767731103, 530246777459473, 530246777461991, 530246777499658
530246777505139, 530246777593749, 530246777617434, 530246777619638, 530246777666656, 530246787419951, 530246787426339, 530246787558745
530246787567264, 530246787709595, 530246787735651, 530246787737391, 530246787797094, 530246797556130, 530246797564371, 530246797882441
530246797906737, 530246798316677, 530246798374324, 530246798381102, 530246798471305, 530246808221785, 530246808225026, 530246808336265
530246808344321, 530246808488078, 530246808511282, 530246808513207, 530246808572411, 530246818329502, 530246818333687, 530246818395353
530246818399427, 530246818521092, 530246818545925, 530246818547925, 530246818598628, 530246828341349, 530246828346257, 530246828453941
530246828463626, 530246828592291, 530246828621791, 530246828624031, 530246828682568, 530246838431511, 530246838435289, 530246838576842
530246838592435, 530246838775322, 530246838806766, 530246838810099, 530246838879950, 530246848643560, 530246848648967, 530246848767429
530246848781003, 530246848945186, 530246848975167, 530246848977574, 530246849061407, 530246858829387, 530246858833794, 530246858953571
530246858965719, 530246859106347, 530246859134587, 530246859341936, 530246859421991, 530246869638781, 530246869642021, 530246869725909
530246869732539, 530246869848464, 530246869875926, 530246869878426, 530246869926074, 530246879656573, 530246879659443, 530246879710517
530246879714942, 530246879811812, 530246879834015, 530246879836108, 530246879876163, 530246890078693, 530246890081841, 530246890121674
530246890123878, 530246890213710, 530246890232951, 530246890234525, 530246890280154, 530246900010449, 530246900012894, 530246900050764
530246900056189, 530246900491444, 530246900524443, 530246900527314, 530246900629053, 530246910395385, 530246910401737, 530246910533291
530246910539180, 530246910729289, 530246910764714, 530246910766733, 530246910831491, 530246920594490, 530246920600675, 530246920731007
530246920740507, 530246920900060, 530246920927097, 530246920930486, 530246920996115, 530246931061147, 530246931065999, 530246931184071
530246931195738, 530246931339255, 530246931367143, 530246931370310, 530246931434272, 530246941174067, 530246941177530, 530246941238956
530246941244752, 530246941351010, 530246941376269, 530246941378121, 530246941431398, 530246951639113, 530246951641613, 530246951684187
530246951688076, 530246951773705, 530246951794704, 530246951796278, 530246951843741, 530246961583647, 530246961586758, 530246961637369
530246961641091, 530246961747849, 530246961771330, 530246961773126, 530246961813774, 530246971540699, 530246971542977, 530246971577624
530246971579773, 530246971662383, 530246971685586, 530246971687271, 530246971729289, 530246981460659, 530246981462825, 530246981497658
530246981500158, 530246981584639, 530246981605805, 530246981607694, 530246981645879, 530246991371304, 530246991373618, 530246991414488
530246991417636, 530246991500691, 530246991521820, 530246991523728, 530246991567987, 530247001298337, 530247001301708, 530247001357818
530247001363614, 530247001461132, 530247001486502, 530247001488261, 530247001528816, 530247011256056, 530247011258889, 530247011324352
530247011330777, 530247011441350, 530247011465054, 530247011467517, 530247011519590, 530247021253330, 530247021255830, 530247021301737
530247021304625, 530247021392421, 530247021418087, 530247021420624, 530247021467457, 530247031220178, 530247031224511, 530247031345287
530247031358509, 530247031498545, 530247031527359, 530247031530804, 530247031593359, 530247041340524, 530247041343339, 530247041399986
530247041405338, 530247041506318, 530247041529226, 530247041531077, 530247041580725, 530247051309631, 530247051312317, 530247051360872
530247051364946, 530247051456833, 530247051480722, 530247051482296, 530247051526351, 530247061263406, 530247061266554, 530247061318349
530247061324868, 530247061426589, 530247061450515, 530247061452366, 530247061496958, 530247071226865, 530247071229587, 530247071266938
530247071269087, 530247071356067, 530247071377233, 530247071378882, 530247071421677, 530247081156028, 530247081158917, 530247081194102
530247081196065, 530247081280119, 530247081301064, 530247081302971, 530247081340063, 530247091064414, 530247091066969, 530247091106154
530247091109154, 530247091190894, 530247091212190, 530247091213968, 530247091258152, 530247101155446, 530247101159390, 530247101210019
530247101213890, 530247101304759, 530247101327666, 530247101329462, 530247101371814, 530247111588048, 530247111591566, 530247111654325
530247111659806, 530247111759027, 530247111783823, 530247111786323, 530247111834489, 530247121640876, 530247121644969, 530247121708209
530247121714079, 530247121829948, 530247121855078, 530247121856892, 530247121900929, 530247131968980, 530247131972517, 530247132028960
530247132033257, 530247132132274, 530247132155348, 530247132156996, 530247132206125, 530247142704930, 530247142712800, 530247142819021
530247142823910, 530247142997649, 530247143024223, 530247143026500, 530247143105425, 530247152910183, 530247152917516, 530247153041126
530247153048774, 530247153187457, 530247153215050, 530247153217661, 530247153281308, 530247163092732, 530247163095732, 530247163144824
530247163148157, 530247163248823, 530247163273193, 530247163275008, 530247163323692, 530247173540649, 530247173745054, 530247173893311
530247173897126, 530247174034032, 530247174060569, 530247174062828, 530247174123809, 530247184649335, 530247184653613, 530247184712872
530247184716872, 530247184818148, 530247184842407, 530247184844407, 530247184888870, 530247194630591, 530247194633887, 530247194681275
530247194684442, 530247194776274, 530247194801367, 530247194803200, 530247194848014, 530247204665790, 530247204669327, 530247204709012
530247204711641, 530247204801696, 530247204823177, 530247204824918, 530247204865028, 530247215291464, 530247215296204, 530247215362148
530247215365611, 530247215483165, 530247215507998, 530247215510850, 530247215560924, 530247226153283, 530247226157672, 530247226210319
530247226213708, 530247226310948, 530247226332540, 530247226334392, 530247226379799, 530247236110150, 530247236112613, 530247236152334
530247236154797, 530247236242093, 530247236263389, 530247236265148, 530247236309092, 530247246033850, 530247246036461, 530247246075294
530247246078424, 530247246163738, 530247246186497, 530247246188219, 530247246226089, 530247255952828, 530247255955217, 530247255998550
530247256007957, 530247256095456, 530247256117660, 530247256119345, 530247256162585, 530247265886714, 530247265889084, 530247265925862
530247265929306, 530247266009175, 530247266030934, 530247266033416, 530247266078693, 530247275911728, 530247275920543, 530247276073893
530247276078578, 530247276223169, 530247276249020, 530247276251743, 530247276315205, 530247286045259, 530247286048111, 530247286095444
530247286098351, 530247286202295, 530247286226813, 530247286229942, 530247286271331, 530247295996571, 530247295999237, 530247296045089
530247296049792, 530247296138365, 530247296162198, 530247296164069, 530247296208031, 530247305935697, 530247305938530, 530247305978178
530247305982252, 530247306071177, 530247306094436, 530247306096139, 530247306136324, 530247315861619, 530247315864360, 530247315921582
530247315925804, 530247316040765, 530247316067228, 530247316068950, 530247316119468, 530247325849430, 530247325852486, 530247325892059
530247325894726, 530247325985373, 530247326008799, 530247326010632, 530247326050113, 530247335774853, 530247335777464, 530247335812334
530247335814612, 530247335896277, 530247335919018, 530247335920610, 530247335961536, 530247345691924, 530247345696220, 530247345764886
530247345773812, 530247345903366, 530247345928106, 530247345930069, 530247345995217, 530247355732049, 530247355734623, 530247355780863
530247355785011, 530247355875436, 530247355896047, 530247355897862, 530247355946435, 530247365677045, 530247365679582, 530247365717674
530247365720711, 530247365801618, 530247365822525, 530247365824247, 530247365860765, 530247375583653, 530247375585876, 530247375619801
530247375621968, 530247375700967, 530247375722855, 530247375724448, 530247375761892, 530247385487076, 530247385489335, 530247385523687
530247385527483, 530247385606056, 530247385628612, 530247385630556, 530247385674685, 530247395422036, 530247395427721, 530247395558590
530247395567719, 530247395709829, 530247395738106, 530247395740662, 530247395800031, 530247405537234, 530247405540160, 530247405589770
530247405593752, 530247405688158, 530247405710343, 530247405712214, 530247405755361, 530247415481860, 530247415485008, 530247415560452
530247415568470, 530247415693469, 530247415718913, 530247415720598, 530247415775616, 530247425510782, 530247425513448, 530247425555781
530247425558540, 530247425656280, 530247425678372, 530247425680354, 530247425723075, 530247435453074, 530247435455500, 530247435497852
530247435500518, 530247435587795, 530247435611147, 530247435612869, 530247435656998, 530247445385664, 530247445388534, 530247445428848
530247445431478, 530247445516662, 530247445536625, 530247445538347, 530247445578291, 530247455309457, 530247455312234, 530247455349623
530247455352012, 530247455432048, 530247455452918, 530247455454640, 530247455495788, 530247465437821, 530247465441544, 530247465512228
530247465519709, 530247465658115, 530247465683152, 530247465685448, 530247465742836, 530247475496113, 530247475502428, 530247475600723
